From Date,PM10,NO2,CO,Ozone,RH,Temp
1/2/2019 0:00,250.59,131.83,1.86,23.52,64.72,18.88
2/2/2019 0:00,270.26,130.72,2.49,28.6,62.94,19.86
3/2/2019 0:00,279.37,121.83,2.03,29.07,59.13,20.1
4/2/2019 0:00,246.44,143.11,2.23,24.75,58.21,20.16
5/2/2019 0:00,256.35,125.45,2.23,29.8,62.05,19.6
6/2/2019 0:00,270.18,138.28,2.11,28.26,59.77,20.51
7/2/2019 0:00,237.54,131.67,1.83,35.55,58.85,22.24
8/2/2019 0:00,190.35,97.27,1.23,46.41,60.49,23.5
9/2/2019 0:00,132.09,54.16,0.92,49.23,65.94,21.9
10/2/2019 0:00,94.51,69.7,0.51,43.89,52.81,19.76
11/2/2019 0:00,135.43,109.81,0.9,33.39,57.63,18.95
12/2/2019 0:00,185.85,105.27,1.22,35.16,58.44,19.35
13-02-2019 00:00,244.4,114.62,1.69,36.93,56.35,20.68
14-02-2019 00:00,300.04,145.24,2.58,35.05,59.18,21.77
15-02-2019 00:00,274.02,136.73,2.11,39.74,59.81,22.82
16-02-2019 00:00,167.56,103.34,1.29,26.14,65.18,21.5
17-02-2019 00:00,114.22,82.28,0.94,37.62,61.78,22.25
18-02-2019 00:00,149.96,107.33,1.19,42.9,52.59,21.31
19-02-2019 00:00,161.02,93.3,1.2,44.71,63.11,23.15
20-02-2019 00:00,119.27,75.02,1.19,32.67,61.68,25.3
21-02-2019 00:00,201.14,90.99,1.33,35.27,63.62,24.74
22-02-2019 00:00,110.41,63.98,0.98,25.87,70.98,25.73
23-02-2019 00:00,173.72,98.56,1.47,32.91,62.97,26.19
24-02-2019 00:00,190.8,90.4,0.92,49.05,45.1,26.14
25-02-2019 00:00,100.15,72.69,0.9,26.87,79.96,20.38
26-02-2019 00:00,53.01,57.83,0.94,19.73,89.9,20.75
27-02-2019 00:00,27.71,52.49,0.75,25.1,88.5,21.01
28-02-2019 00:00,36.84,58.95,0.98,21.51,87.24,20.5
1/3/2019 0:00,89.99,77.42,1.15,34.22,63.76,20.4
2/3/2019 0:00,132.95,97.51,1.36,38.4,58.93,20.56
3/3/2019 0:00,193.57,125.8,1.78,36.32,64.34,21.73
4/3/2019 0:00,119.74,61.7,1.07,24.56,82.73,23.88
5/3/2019 0:00,69.96,62.8,1.2,21.58,81.2,24.48
6/3/2019 0:00,100.42,64.1,1.28,28,78.08,24.25
7/3/2019 0:00,133.65,79.84,1.15,35.89,60.99,23.33
8/3/2019 0:00,131.51,105.24,1.03,34.62,53.4,23.65
9/3/2019 0:00,120.46,88.05,0.8,43.71,51.22,24.99
10/3/2019 0:00,80.08,34.74,0.94,22.81,81.63,25.58
11/3/2019 0:00,97.8,52.73,1.05,21.33,77.28,27.47
12/3/2019 0:00,109.27,44.4,0.94,38.1,72.99,27.79
13-03-2019 00:00,98.85,48.99,1.07,28.7,74.74,28.49
14-03-2019 00:00,126.43,52.15,0.95,50.78,65.59,28.9
15-03-2019 00:00,109.64,81.13,1.05,31.74,70.71,26.29
16-03-2019 00:00,70.97,63.11,0.79,35.07,62.61,26.26
17-03-2019 00:00,93.73,47.78,0.95,50.07,72.01,26.55
18-03-2019 00:00,55.12,68.91,0.78,33.75,66.54,24.67
19-03-2019 00:00,68.78,46.08,0.84,47.47,69.1,26.47
20-03-2019 00:00,81.54,54.65,0.81,30.06,75.88,27.07
21-03-2019 00:00,68.99,23.52,0.73,48.44,70.81,28.05
22-03-2019 00:00,63.81,35.27,0.67,33.34,78.66,27.01
23-03-2019 00:00,99.9,75.2,0.97,32.54,58.89,27.37
24-03-2019 00:00,116.25,74.97,1.11,39.12,46.52,26.63
25-03-2019 00:00,147.95,82.04,1.23,42.26,52.77,27.45
26-03-2019 00:00,128.27,38.88,0.81,46.79,61.12,27.38
27-03-2019 00:00,102.87,63.08,0.68,52.33,55.48,26.66
28-03-2019 00:00,81.11,37.95,0.79,40.3,69.28,27.92
29-03-2019 00:00,70.25,33.19,0.64,24.78,75.49,27.65
30-03-2019 00:00,73.01,27.71,0.69,30.81,76.9,28.32
31-03-2019 00:00,65.12,18.15,0.76,20.9,80.56,28.63
1/4/2019 0:00,45.11,23.44,0.68,29.83,73.61,27.46
2/4/2019 0:00,65.43,22.98,0.75,23.3,78.64,28.61
3/4/2019 0:00,57.81,18.08,0.69,18.73,80.43,28.19
4/4/2019 0:00,56.44,21.04,0.61,20.46,76.31,28.76
5/4/2019 0:00,59.02,25.27,0.61,21.32,74.93,28.15
6/4/2019 0:00,62.35,37.58,0.75,27.34,73.6,26.19
7/4/2019 0:00,41.4,29.19,0.78,45.12,68.75,26.22
8/4/2019 0:00,44.97,29.72,0.69,38.41,64.03,27.38
9/4/2019 0:00,42.41,29.13,0.72,27.5,74.73,26.65
10/4/2019 0:00,35.75,28.79,0.79,22.47,79.55,26.05
11/4/2019 0:00,43.32,19.14,0.77,17.77,80.86,28.54
12/4/2019 0:00,44.58,21.94,0.71,17.17,79.03,29.09
13-04-2019 00:00,57.78,25.16,0.76,33.21,70.63,29.33
14-04-2019 00:00,45.14,16.39,0.71,28.85,76.96,29.25
15-04-2019 00:00,46.14,16.2,0.64,20.24,80.78,29.79
16-04-2019 00:00,64.12,23.75,0.77,32.32,74.57,31.01
17-04-2019 00:00,130.99,52.64,0.89,45.59,58.78,29.91
18-04-2019 00:00,138.16,56.23,0.96,36.64,55.23,29.21
19-04-2019 00:00,84.6,55.67,0.74,42.18,53.83,29.23
20-04-2019 00:00,69.36,35.7,0.78,53.56,55.09,29.08
21-04-2019 00:00,53.24,22.22,0.74,40.06,70.27,28.34
22-04-2019 00:00,62.6,42.94,0.78,37.34,69.73,27.49
23-04-2019 00:00,49.9,43.7,0.72,42.05,63.94,29.74
24-04-2019 00:00,43.06,30.85,0.66,29.55,66.92,30.16
25-04-2019 00:00,38.23,24.82,0.64,22.63,72.54,29.91
26-04-2019 00:00,57.64,26.92,0.6,22.96,73.96,30
27-04-2019 00:00,66.46,23.13,0.66,20.81,75.78,30.85
28-04-2019 00:00,53.06,17.64,0.61,19.12,75.98,31.08
29-04-2019 00:00,50.48,18.14,0.53,14.22,76.13,30.47
30-04-2019 00:00,36.75,19.76,0.56,16.43,70.09,30.27
1/5/2019 0:00,26.87,16.41,0.55,16.33,72.13,30.47
2/5/2019 0:00,28.51,24.83,0.52,13.79,74.53,29.98
3/5/2019 0:00,27.87,21.24,0.69,21.09,86.52,26.84
4/5/2019 0:00,36.75,22.47,0.81,21.9,88,25.38
5/5/2019 0:00,78,0.42,1,20.37,79.91,28.72
6/5/2019 0:00,93.29,2.73,0.67,33.44,73.6,30.9
7/5/2019 0:00,89.7,6.15,0.75,31.34,76.61,30.63
8/5/2019 0:00,92.69,6.55,0.68,27.58,79.98,30.91
9/5/2019 0:00,93.33,5.1,0.65,32.73,81.07,31.04
10/5/2019 0:00,89.64,4.65,0.64,38.05,80,31.19
11/5/2019 0:00,83.24,4.14,0.65,35,76.54,30.97
12/5/2019 0:00,77.89,3.37,0.6,31.96,76.64,30.91
13-05-2019 00:00,68.13,3.92,0.6,30.65,76.91,30.32
14-05-2019 00:00,56.06,7.72,0.68,28.88,70.37,28.81
15-05-2019 00:00,60.11,6.23,0.72,30.59,70.47,29.91
16-05-2019 00:00,57.72,7.1,0.85,33.49,71.12,30.42
17-05-2019 00:00,67.06,4.94,0.75,28.65,78.43,31.07
18-05-2019 00:00,67.14,3.25,0.62,29.33,77.81,31.35
19-05-2019 00:00,66.6,3.17,0.7,33.64,72.83,31.37
20-05-2019 00:00,64.14,4.15,0.71,25.65,75.68,31.34
21-05-2019 00:00,61.46,4.39,0.74,21.19,76.54,31
22-05-2019 00:00,63.23,4.75,0.77,22.67,74.22,31.24
23-05-2019 00:00,50.54,4.56,0.7,28.33,71.56,29.98
24-05-2019 00:00,51.8,5.58,0.67,24.64,71.66,30.87
25-05-2019 00:00,43.88,6.39,0.72,23.48,81.55,28.39
26-05-2019 00:00,50.01,5.83,0.77,25.66,78.19,29.96
27-05-2019 00:00,61.31,5.01,0.72,24.5,76.95,31.12
28-05-2019 00:00,60.08,5.04,0.71,25.74,74.27,31.21
29-05-2019 00:00,60.76,5.43,0.76,33.07,72.82,31.34
30-05-2019 00:00,54.43,5.32,0.67,26.39,75.21,30.97
31-05-2019 00:00,48.72,5.18,0.68,22,73.29,30.41
1/6/2019 0:00,48.97,7.89,0.65,32.35,70.35,30.61
2/6/2019 0:00,42.17,4.91,0.61,29.27,78.86,28.59
3/6/2019 0:00,43.85,7.41,0.66,47.33,69.51,29.38
4/6/2019 0:00,46.28,6.4,0.67,28.14,74.4,30.06
5/6/2019 0:00,37.16,19.24,0.69,22.81,86.61,27.46
6/6/2019 0:00,27.9,19.54,0.76,24.36,82.89,28.52
7/6/2019 0:00,25.09,17.35,0.74,28.54,82.4,28.3
8/6/2019 0:00,20.14,13.77,0.74,26.48,75.22,30
9/6/2019 0:00,37.68,12.2,0.75,29.73,75.3,31.16
10/6/2019 0:00,50.29,13.97,0.74,28.22,76.4,31.37
11/6/2019 0:00,44.83,15.54,0.63,30.8,74.35,31.43
12/6/2019 0:00,46.98,13.75,0.59,27.59,77.67,31.42
13-06-2019 00:00,56.17,24.3,0.85,46,74.75,30.21
14-06-2019 00:00,62.72,17.84,0.89,38.3,74.45,32.9
15-06-2019 00:00,61.99,18.71,0.54,61.42,80.02,30.16
16-06-2019 00:00,42.36,13.6,0.63,70.28,73.91,31.29
17-06-2019 00:00,81.03,25,0.88,62.66,76.6,31.14
18-06-2019 00:00,64.67,31.2,0.88,52.72,83.91,30.07
19-06-2019 00:00,73.08,26.29,0.83,60.34,80.26,30.86
20-06-2019 00:00,57.23,31.76,0.91,35.31,78.68,30.34
21-06-2019 00:00,28.71,25.01,0.75,34.18,86.37,28.73
22-06-2019 00:00,25.3,19.59,0.67,45.24,80.57,29.3
23-06-2019 00:00,24.27,15.29,0.58,39.08,77.32,29.97
24-06-2019 00:00,35.69,17.32,0.54,45.8,75.28,30.74
25-06-2019 00:00,34.01,16.03,0.6,37.47,75.02,30.86
26-06-2019 00:00,31.08,15.97,0.61,35.93,74.38,30.83
27-06-2019 00:00,35.03,16.43,0.63,37.74,75.97,30.67
28-06-2019 00:00,41.01,25.83,0.85,56.64,78.88,29.5
29-06-2019 00:00,61.6,32.59,1.27,46.93,84.52,29.27
30-06-2019 00:00,67.06,34.72,1.34,24.53,86.8,28.25
1/7/2019 0:00,39.27,23.2,1.14,28.89,86.51,28.41
2/7/2019 0:00,29.11,19.37,1.08,42.8,87.62,28.21
3/7/2019 0:00,37.93,25.02,1.05,48.96,83.36,28.56
4/7/2019 0:00,54.22,20.4,1.09,60.11,76.63,30.23
5/7/2019 0:00,44.91,24.03,1.06,39.76,80.9,29.3
6/7/2019 0:00,44.87,24.96,1.05,38.83,85.98,28.2
7/7/2019 0:00,31.47,16.41,0.93,39.67,80.95,28.46
8/7/2019 0:00,51.2,17.11,0.91,50.53,78.89,29.67
9/7/2019 0:00,53.14,18.79,1.05,45.02,79.88,29.91
10/7/2019 0:00,37.84,21.54,1.07,43.08,80.25,29.48
11/7/2019 0:00,43.36,19.53,1.02,40.27,81.54,29.44
12/7/2019 0:00,48.31,20.3,0.93,44.29,80.62,29.67
13-07-2019 00:00,52.69,18.01,0.99,56.14,79.84,30.33
14-07-2019 00:00,58.41,16.88,0.97,68.53,73.83,31.09
15-07-2019 00:00,76.72,25.83,0.95,62.32,72.11,31.54
16-07-2019 00:00,68.98,30.45,1.35,41.23,81.89,29.19
17-07-2019 00:00,96.22,26,1.36,35.93,75.07,30.71
18-07-2019 00:00,64.54,23.43,1.06,25.91,74.49,31.14
19-07-2019 00:00,22.23,16.74,0.87,28.21,72.63,30.65
20-07-2019 00:00,35.83,16.12,0.93,36.78,74.66,30.36
21-07-2019 00:00,38.43,12.01,0.95,41.91,76.88,30.3
22-07-2019 00:00,32.32,13.79,0.93,27.93,75.47,30.49
23-07-2019 00:00,21.73,13.57,0.92,23.72,73.42,30.36
24-07-2019 00:00,22.89,20.02,0.89,30.19,75,29.94
25-07-2019 00:00,49.71,29.68,1.01,48.18,77.52,29.33
26-07-2019 00:00,40.17,28.45,1.05,32.39,88.2,27.72
27-07-2019 00:00,33.61,27.95,1.12,27.9,84.62,28.16
28-07-2019 00:00,19.4,13.94,0.96,26.26,86.94,28.05
29-07-2019 00:00,23.96,22.64,0.94,28.51,90.32,27.21
30-07-2019 00:00,39.16,26.01,1.03,24.06,84.82,28.27
31-07-2019 00:00,39.07,26.81,1.01,30.43,80.21,28.87
1/8/2019 0:00,30.72,26.33,0.96,30.04,76.31,29.4
2/8/2019 0:00,26.37,22.59,1.03,22.76,83.4,28.71
3/8/2019 0:00,31.03,23.15,1.21,22.06,85.2,28.72
4/8/2019 0:00,55.42,29.53,1.41,25.21,90.16,28.37
5/8/2019 0:00,46.81,28.11,1.29,22.57,83.17,29.78
6/8/2019 0:00,35.76,24.59,1.22,19.42,85.52,28.58
7/8/2019 0:00,17.92,15.42,0.98,29.33,92.51,26.92
8/8/2019 0:00,26.81,21.4,1,21.28,92.23,27.01
9/8/2019 0:00,44.7,26.45,1.08,27.38,82.16,29.08
10/8/2019 0:00,50.71,32.53,1.42,28.59,87.14,28.86
11/8/2019 0:00,65.87,29.99,1.49,24.5,84.22,29.66
12/8/2019 0:00,46.62,24.93,1.33,14.97,93.27,27.86
13-08-2019 00:00,24.77,22.41,1.16,25.34,91.63,27.28
14-08-2019 00:00,52.73,25.21,1.15,26.55,88.95,28.38
15-08-2019 00:00,39.89,22.6,1.08,27.12,95.08,27.17
16-08-2019 00:00,53.27,26.33,1.17,27.59,91.32,28.11
17-08-2019 00:00,28.09,26.58,1.1,23.28,98.88,25.07
18-08-2019 00:00,28.29,20.87,0.98,30.48,93.78,26.45
19-08-2019 00:00,33.08,19.89,1,26.05,83.6,28.87
20-08-2019 00:00,45.76,22.53,1.17,30.04,84.97,29.24
21-08-2019 00:00,49,23.14,1.11,25.32,82.11,29.91
22-08-2019 00:00,53.4,29.04,1.2,18.44,85.15,28.71
23-08-2019 00:00,34.68,24.53,1.31,15.38,88.12,28.07
24-08-2019 00:00,41.29,31.61,1.42,11.02,94.99,27.15
25-08-2019 00:00,25.98,19.93,1.07,22.1,94.35,27.12
26-08-2019 00:00,26.24,27.81,1.09,24.48,91.74,27.39
27-08-2019 00:00,32.89,24.84,1.14,25.8,88.78,28.37
28-08-2019 00:00,49.55,29.02,1.27,20.08,89.57,28.41
29-08-2019 00:00,48.01,27.62,1.16,19.02,91.27,28.02
30-08-2019 00:00,54.31,23.21,1.06,17.71,83.61,29.58
31-08-2019 00:00,54.08,21.78,1.04,19.57,80.49,29.95
1/9/2019 0:00,67.9,28.05,1.16,23.17,89.74,28.86
2/9/2019 0:00,49.02,26.3,1.16,13.16,86.73,28.56
3/9/2019 0:00,24.84,22.58,1.17,14.22,91.8,27.87
4/9/2019 0:00,24.43,21.06,1.12,16.75,88.29,28.75
5/9/2019 0:00,26.42,21.25,1.13,19.16,89.02,28.47
6/9/2019 0:00,22.88,19.88,1.11,20.86,86.36,28.7
7/9/2019 0:00,28.55,23.44,1.2,16.63,94.33,27.49
8/9/2019 0:00,29.57,25.76,1.26,17.56,93.26,27.69
9/9/2019 0:00,41.61,24.27,1.22,31.76,86.22,28.97
10/9/2019 0:00,55.21,17.43,1.19,34.78,84.9,29.45
11/9/2019 0:00,47.15,28.92,1.19,20.81,89.07,27.89
12/9/2019 0:00,45.63,31.04,1.22,14.12,94.48,26.56
13-09-2019 00:00,49.53,26.24,1.08,23.57,88.46,28.02
14-09-2019 00:00,60.79,26.56,1.06,35.58,84.84,28.9
15-09-2019 00:00,60.6,19.35,0.99,47.75,79.37,29.68
16-09-2019 00:00,52.27,21.89,1.06,29.28,79.45,29.67
17-09-2019 00:00,44.79,23.45,0.94,16.24,76.75,29.68
18-09-2019 00:00,36.91,21.12,1.02,17.06,81.22,29.01
19-09-2019 00:00,34.44,19.72,1.08,14.9,79.27,29.52
20-09-2019 00:00,56.35,38.29,1.37,13.33,87.45,28.55
21-09-2019 00:00,72.37,39.39,1.45,16.03,90.06,27.28
22-09-2019 00:00,50.62,32.27,1.26,21.63,83,28.19
23-09-2019 00:00,38.31,25.96,1.15,21.61,82.98,28.53
24-09-2019 00:00,29.53,22.47,0.9,11.76,92.63,26.13
25-09-2019 00:00,36.48,33.26,1.16,7.15,97.24,25.17
26-09-2019 00:00,42.54,32.53,1.17,13.78,92.56,25.75
27-09-2019 00:00,45.41,38.11,1.15,18.18,88.37,26.35
28-09-2019 00:00,45.62,36.24,1.17,9.13,93.49,25.51
29-09-2019 00:00,36.04,31.15,0.99,14.02,92.3,25.39
30-09-2019 00:00,35.98,33.6,0.95,19.47,86.3,26.77
1/10/2019 0:00,40.13,44.88,1.1,25.07,80.48,28.54
2/10/2019 0:00,61.83,43.44,1.37,33.78,79.35,29.4
3/10/2019 0:00,23.52,46.28,1.32,23.44,86.6,27.61
4/10/2019 0:00,33.03,36.5,1.21,37.47,81.26,28.79
5/10/2019 0:00,56.22,46.7,1.66,30.12,88.32,28
6/10/2019 0:00,67.74,44.54,1.41,28.16,82.36,28.48
7/10/2019 0:00,56.91,44.61,1.36,26.2,86.87,26.79
8/10/2019 0:00,50.59,33.36,1.39,23.54,81.28,27.43
9/10/2019 0:00,36.6,27.17,1.05,16.78,94.63,25.03
10/10/2019 0:00,47,35.47,1.36,13.92,88.34,26.33
11/10/2019 0:00,76.47,47.28,1.82,21.9,82.87,27.47
12/10/2019 0:00,90.61,52.08,2,28.28,80.52,27.81
13-10-2019 00:00,109.41,51.81,1.4,25.45,83.81,27.23
14-10-2019 00:00,106.67,55,1.26,41.97,75.58,27.23
15-10-2019 00:00,106.42,58.86,1.38,42.26,74.6,27.63
16-10-2019 00:00,93.75,59.17,1.51,27.08,82.48,27.05
17-10-2019 00:00,91.82,60.63,1.73,14.55,92.73,26.08
18-10-2019 00:00,115.77,70.12,2.26,27.12,82.7,27.97
19-10-2019 00:00,118.54,58.78,1.77,33.26,78.1,28.98
20-10-2019 00:00,107.28,54.36,1.43,37.73,78.23,28.3
21-10-2019 00:00,137.78,51.06,1.48,35.77,81.65,27.95
22-10-2019 00:00,115.93,64.18,1.99,32.57,80.27,28.01
23-10-2019 00:00,157.07,66.06,2.01,27.48,85.93,26.55
24-10-2019 00:00,59.34,37.28,1.05,30.53,96.75,22.88
25-10-2019 00:00,35.02,30.69,0.97,23.02,97.74,22.59
26-10-2019 00:00,44.33,37.81,1.23,13.3,92.63,23.37
27-10-2019 00:00,106.05,36.62,1.19,24.84,84.28,24.93
28-10-2019 00:00,165.22,45.44,0.97,35.58,78.57,25.06
29-10-2019 00:00,142.36,50.62,1.38,32.32,80.84,24.6
30-10-2019 00:00,165.46,58.61,1.84,32.61,81.88,25.07
31-10-2019 00:00,196.58,67.4,2.05,32.1,81.84,25.06
1/11/2019 0:00,203.19,69.93,2.03,37.17,81.73,25.28
2/11/2019 0:00,99.34,63.07,1.56,29.66,79.64,25.5
3/11/2019 0:00,128.56,52.47,1.29,29.64,79.38,25.71
4/11/2019 0:00,159.37,69.76,2.09,33.03,81.28,25.69
5/11/2019 0:00,242.51,76.74,2.32,37.14,80.46,25.41
6/11/2019 0:00,247.27,80.67,2.22,37.87,75.71,23.84
7/11/2019 0:00,177.59,87.19,1.41,39.65,72.27,23.46
8/11/2019 0:00,90.88,42.39,1.11,29.75,84.22,23.59
9/11/2019 0:00,25.9,18.89,1.02,31.94,97.56,22.74
10/11/2019 0:00,38.42,25.18,0.93,39.52,87.03,24.36
11/11/2019 0:00,72.46,46.03,1.76,21.57,85.73,24.48
12/11/2019 0:00,188.11,81.49,2.66,37.54,79.05,24.22
13-11-2019 00:00,190.54,89.69,2.1,39.28,78.58,23.13
14-11-2019 00:00,148.45,82.69,2.08,35.9,80.29,23.59
15-11-2019 00:00,143.3,75.06,2.07,29.01,79.76,24.29
16-11-2019 00:00,159.27,78.23,2.19,39.08,80.51,24.2
17-11-2019 00:00,170.33,74.43,2.06,44.35,80.39,23.58
18-11-2019 00:00,216.07,97.53,2.58,44.97,78.9,23.57
19-11-2019 00:00,186.21,89.59,1.97,38.75,74.23,22.77
20-11-2019 00:00,181.7,98.61,2.34,36.84,72.29,22.35
21-11-2019 00:00,180.35,89.3,1.81,41.44,75.38,21.75
22-11-2019 00:00,184.75,95.57,1.66,36.48,76.74,21.97
23-11-2019 00:00,207.09,91.46,2.03,46.07,80.05,22.17
24-11-2019 00:00,231.69,93.37,2.2,43.76,78.79,22.25
25-11-2019 00:00,226.29,107.62,2.58,38.44,80.71,22.79
26-11-2019 00:00,221.23,108.46,3.19,38.86,82.37,23.18
27-11-2019 00:00,209.46,91.34,2.04,37.9,81.93,23.15
28-11-2019 00:00,135.9,86.39,1.66,34.58,79.41,23.46
29-11-2019 00:00,174.5,95.65,2.65,34.16,79.74,23.6
30-11-2019 00:00,226.96,82.93,2.65,33.27,79.67,23.3
1/12/2019 0:00,201.42,45.62,1.94,40.07,78.72,22.12
2/12/2019 0:00,181.15,52.04,1.6,34.14,72.44,21.54
3/12/2019 0:00,208.05,62.73,1.92,36.03,75.6,20.47
4/12/2019 0:00,211.47,64.87,1.63,39.75,68.36,20.23
5/12/2019 0:00,168.66,59.69,1.45,38.52,72.64,20.44
6/12/2019 0:00,135.52,54.73,1.56,33.9,75.46,21.5
7/12/2019 0:00,143.39,57.44,1.88,35.2,74.87,22.51
8/12/2019 0:00,167.75,50.8,1.64,31.22,71.41,23.33
9/12/2019 0:00,127.4,56.52,1.36,37.97,71.68,22
10/12/2019 0:00,132.18,72.35,1.17,35.79,61.98,21.34
11/12/2019 0:00,131.76,44.36,1.41,53.87,70.69,21.92
12/12/2019 0:00,111.02,46.88,1.64,45.82,76.83,22.11
13-12-2019 00:00,181.22,50.77,1.61,52.72,73.75,22.28
14-12-2019 00:00,223.18,55.77,2.25,51.05,77.62,22.6
15-12-2019 00:00,175.44,43.13,1.37,43.69,80.88,21.27
16-12-2019 00:00,113.3,45.63,1.32,35.38,74.37,20.81
17-12-2019 00:00,137.98,42.11,1.45,51.66,74.67,20.5
18-12-2019 00:00,155.81,32.59,1.43,73.03,71.94,17.7
19-12-2019 00:00,153.72,40.12,0.97,57.37,69.24,15.66
20-12-2019 00:00,190.71,45.17,2.15,47.95,73.95,15.3
21-12-2019 00:00,268.85,51.88,2.62,40.82,79.32,15.98
22-12-2019 00:00,249.5,48.47,2.7,34.36,85.77,15.49
23-12-2019 00:00,253.96,48.61,2.09,46.11,79.31,17.68
24-12-2019 00:00,259.41,56.35,3.68,40.18,78.62,17.15
25-12-2019 00:00,258.71,69.5,4.02,40.57,73.94,18.3
26-12-2019 00:00,219.99,52.31,3.69,26.91,78.81,16.52
27-12-2019 00:00,138.44,39.11,2.55,40.58,83.75,15.34
28-12-2019 00:00,221.93,44.9,3.46,34.19,82,14.68
29-12-2019 00:00,177.24,47.4,3.32,44.11,70.47,15.91
30-12-2019 00:00,228.83,49.82,3.08,30.29,75.79,15.65
31-12-2019 00:00,227.77,52.83,3.78,30.95,78.83,16.37
1/1/2020 0:00,269.79,61.78,4.35,33.57,77.17,17.81
2/1/2020 0:00,229.27,59.41,4.35,27.66,73.85,19.39
3/1/2020 0:00,97.61,34.23,2.74,16.43,94.56,17.02
4/1/2020 0:00,116.56,29.85,3.29,6.09,95.4,16.88
5/1/2020 0:00,183.86,21.02,4.6,10.36,94.55,16.48
6/1/2020 0:00,190.27,37.6,3.86,31.26,80.35,16.24
7/1/2020 0:00,196.49,41.7,3.08,40.35,83.02,15.97
8/1/2020 0:00,230.23,43.7,1.37,36.13,79.35,17.56
9/1/2020 0:00,158.36,65.76,1.4,18.97,85.38,18.05
10/1/2020 0:00,149.12,52.81,1.28,26.25,77.19,17.52
11/1/2020 0:00,153.43,48.35,1.34,35.81,80.89,15.5
12/1/2020 0:00,144.48,54.42,1.27,40.91,77.56,16.18
13-01-2020 00:00,177.28,74.26,1.14,47.43,74.81,16.26
14-01-2020 00:00,283.17,117.3,1.57,37.1,75.58,17.33
15-01-2020 00:00,326.14,138.8,2.08,47.92,76.32,18.67
16-01-2020 00:00,284.26,108.03,1.83,65.14,74.39,20.1
17-01-2020 00:00,210.67,98.72,1.29,42.67,75.85,20.61
18-01-2020 00:00,176.09,95.26,1.31,32.47,72.3,20.73
19-01-2020 00:00,169.6,63.49,1.64,41.73,77.47,20.27
20-01-2020 00:00,129.43,59.46,1.37,49.14,76.75,18.24
21-01-2020 00:00,180.2,91.89,1.4,49.94,75.07,17.61
22-01-2020 00:00,232.34,119.3,0.53,46.96,76.49,18.6
23-01-2020 00:00,219.02,91.16,0.89,40.16,79.26,19.26
24-01-2020 00:00,167.95,88.66,0.51,47.82,64.45,18.01
25-01-2020 00:00,146.96,100.72,0.34,51.65,64.97,16.74
26-01-2020 00:00,243.21,102.92,0.77,55.69,73.08,17.27
27-01-2020 00:00,227.98,96.89,0.8,49.3,76.66,16.88
28-01-2020 00:00,227.26,90.75,0.41,60.96,70.59,19.52
29-01-2020 00:00,86.15,39.54,0.38,56.07,86.8,20.61
30-01-2020 00:00,112.57,48.54,0.68,33.26,93.65,20.01
31-01-2020 00:00,159.45,62.29,0.46,40.06,77.85,19.02
1/2/2020 0:00,142.03,66.57,0.37,60.71,65.02,18.94
2/2/2020 0:00,99.08,28.37,0.85,78.75,78.75,19.03
3/2/2020 0:00,109.83,82.74,0.28,68.27,56.94,18.4
4/2/2020 0:00,193.4,92.2,0.41,55.7,66.75,17.68
5/2/2020 0:00,213.93,79.28,0.44,63.93,64.96,20.39
6/2/2020 0:00,153.47,67.39,0.37,56.12,68.8,20.06
7/2/2020 0:00,173.3,68.62,0.28,47.83,61.02,19.51
8/2/2020 0:00,227.27,71.85,0.36,19.04,73.83,17.83
9/2/2020 0:00,168.46,57.59,0.43,61.7,67.48,19.06
10/2/2020 0:00,170.34,85.37,0.34,56.63,67.77,17.84
11/2/2020 0:00,224.39,98.85,0.37,56.91,65.65,18.27
12/2/2020 0:00,232.37,111.34,0.4,55.77,67.32,18.32
13-02-2020 00:00,221.49,111.76,0.44,58.78,63.15,19.47
14-02-2020 00:00,235.31,98.55,0.35,62.78,65.88,21.17
15-02-2020 00:00,147.87,87.29,0.6,56.56,62.85,21.26
16-02-2020 00:00,215.97,89.57,0.41,59.67,67.53,21.25
17-02-2020 00:00,198.65,94.01,0.37,58.36,68.83,21.66
18-02-2020 00:00,186.1,80.33,0.43,61.12,73.96,22.13
19-02-2020 00:00,128.85,53.34,0.38,61.5,75.73,22.71
20-02-2020 00:00,93.71,47.14,0.3,74.79,71.43,23.63
21-02-2020 00:00,167.44,90.61,0.4,51.6,71.32,22.65
22-02-2020 00:00,226.89,93.01,0.46,60.06,66.04,22.93
23-02-2020 00:00,204.04,71.88,0.4,47.48,66.49,23.59
24-02-2020 00:00,216.86,82.31,0.44,29.56,76.43,22.19
25-02-2020 00:00,145.12,75.4,0.62,13.49,85.34,20.04
26-02-2020 00:00,84.43,47.21,0.61,9.76,74.66,21.77
27-02-2020 00:00,87.03,64.72,0.89,43.27,71.6,22.33
28-02-2020 00:00,143.87,62.87,1.85,64.13,65.54,22.44
29-02-2020 00:00,149.42,80.46,1.44,58.52,64.61,22.59
1/3/2020 0:00,190.77,78.95,2.27,65.83,69.29,23.42
2/3/2020 0:00,211.15,74.76,2.08,57.86,69.15,24.84
3/3/2020 0:00,147.24,58.22,1.88,65.84,75.1,23.88
4/3/2020 0:00,83.11,45.16,1.32,51.4,76.41,23.59
5/3/2020 0:00,65.48,53.71,1.84,43.94,79.18,22.3
6/3/2020 0:00,74.21,47.17,1.28,30.37,78.5,24.14
